stream,department,course,job_role,company_level,company_name,location,required_skill
PG,MCA,Science,Research Analyst,Startup,1mg,Bangalore,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,1mg,Mumbai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Fortis,Chennai,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,Narayana Health,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,Fortis,Pune,"research methodology,data analysis"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Hyderabad,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Data Scientist,Startup,AIIMS,Chennai,"python,statistics,machine learning"
PG,MCA,Science,Research Analyst,Startup,1mg,Pune,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,1mg,Chennai,"research methodology,data analysis"
PG,MCA,Science,Research Analyst,Startup,Medanta,Hyderabad,"research methodology,data analysis"
PG,MBA,Management,Business Consultant,High,Axis Bank,Bangalore,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,High,BCG,Chennai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,High,HDFC,Chennai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,High,ICICI,Bangalore,"financial planning,accounting"
PG,MBA,Management,Financial Manager,High,Axis Bank,Pune,"financial planning,accounting"
PG,MBA,Management,Business Consultant,High,PwC,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,High,KPMG,Delhi,"financial planning,accounting"
PG,MBA,Management,Business Consultant,High,EY,Bangalore,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,High,PwC,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,High,EY,Bangalore,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Mid,EY,Pune,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Mid,Axis Bank,Hyderabad,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Mid,HDFC,Pune,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Mid,KPMG,Bangalore,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Mid,EY,Mumbai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Mid,Deloitte,Pune,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Mid,Axis Bank,Bangalore,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Mid,KPMG,Delhi,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Mid,HDFC,Bangalore,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Mid,HDFC,Mumbai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Mid,Bain,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Mid,Deloitte,Delhi,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Mid,HDFC,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Mid,Axis Bank,Delhi,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Mid,ICICI,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Mid,HDFC,Bangalore,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Mid,PwC,Mumbai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Mid,Axis Bank,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Mid,BCG,Mumbai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Mid,BCG,Chennai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Mid,ICICI,Mumbai,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Mid,ICICI,Mumbai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Mid,PwC,Mumbai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Mid,BCG,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Mid,ICICI,Bangalore,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,EY,Mumbai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Low,KPMG,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Low,EY,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,EY,Delhi,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,BCG,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,KPMG,Chennai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,BCG,Chennai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Low,Deloitte,Pune,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Low,EY,Hyderabad,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,EY,Chennai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Low,Axis Bank,Mumbai,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Low,BCG,Hyderabad,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,HDFC,Delhi,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Low,BCG,Pune,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,PwC,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,KPMG,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Low,EY,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,KPMG,Chennai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,KPMG,Delhi,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,Deloitte,Bangalore,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,Deloitte,Delhi,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Low,Bain,Bangalore,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Low,Bain,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Low,Deloitte,Mumbai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,Deloitte,Chennai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Low,Axis Bank,Mumbai,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Low,Deloitte,Bangalore,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,Bain,Pune,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,PwC,Mumbai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,EY,Delhi,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,Deloitte,Delhi,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,KPMG,Pune,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,HDFC,Chennai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Low,BCG,Hyderabad,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,ICICI,Mumbai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,PwC,Mumbai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Low,Bain,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,KPMG,Mumbai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Low,HDFC,Hyderabad,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Low,Bain,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Low,PwC,Hyderabad,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,HDFC,Mumbai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,BCG,Bangalore,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Low,PwC,Delhi,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Low,Bain,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,Bain,Bangalore,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Low,Axis Bank,Hyderabad,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Low,Deloitte,Mumbai,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Low,PwC,Pune,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Low,PwC,Bangalore,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,BCG,Delhi,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,PwC,Mumbai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Deloitte,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,Deloitte,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,HDFC,Mumbai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,ICICI,Bangalore,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,BCG,Pune,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,Deloitte,Delhi,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Axis Bank,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,Deloitte,Mumbai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,ICICI,Bangalore,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,KPMG,Delhi,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Deloitte,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,Deloitte,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,Axis Bank,Chennai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,Bain,Bangalore,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,EY,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,HDFC,Mumbai,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,ICICI,Pune,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,KPMG,Bangalore,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Bain,Mumbai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,Axis Bank,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,Bain,Bangalore,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,Axis Bank,Chennai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,Bain,Chennai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Axis Bank,Pune,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,Axis Bank,Pune,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,EY,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,PwC,Bangalore,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,BCG,Pune,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,KPMG,Bangalore,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Bain,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,PwC,Mumbai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,Axis Bank,Bangalore,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Deloitte,Pune,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,Bain,Delhi,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,KPMG,Chennai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,Axis Bank,Pune,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Deloitte,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,ICICI,Pune,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,Deloitte,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,EY,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Deloitte,Hyderabad,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,Deloitte,Mumbai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,PwC,Delhi,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Deloitte,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,EY,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,Deloitte,Pune,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,HDFC,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,Bain,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,PwC,Pune,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,KPMG,Delhi,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,KPMG,Delhi,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,BCG,Delhi,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,BCG,Bangalore,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,ICICI,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,BCG,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,Deloitte,Mumbai,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,Bain,Bangalore,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,PwC,Chennai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Bain,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,ICICI,Bangalore,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,EY,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,BCG,Chennai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Axis Bank,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,ICICI,Chennai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,Bain,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,KPMG,Chennai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,Deloitte,Mumbai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,Bain,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,ICICI,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,Axis Bank,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,HDFC,Chennai,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,EY,Hyderabad,"financial planning,accounting"
PG,MBA,Management,Financial Manager,Startup,HDFC,Chennai,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,KPMG,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,BCG,Bangalore,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,HDFC,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Financial Manager,Startup,Bain,Delhi,"financial planning,accounting"
PG,MBA,Management,Business Consultant,Startup,ICICI,Delhi,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,EY,Chennai,"strategy,business analysis,presentation"
PG,MBA,Management,Business Consultant,Startup,EY,Hyderabad,"strategy,business analysis,presentation"
